SS,SE,ES,EE,S,E,AGR,NAGR,SM,Time,Search,Explore,Obey,Ignore
6778,5258,0,5188,12036,5188,11966,5258,17224,6.45819272590926,0.698792382721784,0.301207617278216,0.694728286112401,0.305271713887599
6781,5259,0,5192,12040,5192,11973,5259,17232,6.46119235095613,0.698700092850511,0.301299907149489,0.694811977715877,0.305188022284123
6781,5261,0,5198,12042,5198,11979,5261,17240,6.464191976003,0.698491879350348,0.301508120649652,0.694837587006961,0.305162412993039
6781,5263,0,5204,12044,5204,11985,5263,17248,6.46719160104987,0.698283858998145,0.301716141001855,0.694863172541744,0.305136827458256
6781,5265,0,5210,12046,5210,11991,5265,17256,6.47019122609674,0.698076031525267,0.301923968474733,0.694888734353268,0.305111265646732
6781,5267,0,5216,12048,5216,11997,5267,17264,6.47319085114361,0.697868396663577,0.302131603336423,0.694914272474513,0.305085727525487
6781,5269,0,5222,12050,5222,12003,5269,17272,6.47619047619048,0.697660954145438,0.302339045854562,0.694939786938397,0.305060213061603
6781,5271,0,5228,12052,5228,12009,5271,17280,6.47919010123735,0.697453703703704,0.302546296296296,0.694965277777778,0.305034722222222
6781,5273,0,5234,12054,5234,12015,5273,17288,6.48218972628421,0.697246645071726,0.302753354928274,0.694990745025451,0.305009254974549
6781,5275,0,5240,12056,5240,12021,5275,17296,6.48518935133108,0.697039777983349,0.302960222016651,0.695016188714154,0.304983811285846
6781,5277,0,5246,12058,5246,12027,5277,17304,6.48818897637795,0.696833102172908,0.303166897827092,0.69504160887656,0.30495839112344
6781,5279,0,5252,12060,5252,12033,5279,17312,6.49118860142482,0.696626617375231,0.303373382624769,0.695067005545287,0.304932994454714
6781,5281,0,5258,12062,5258,12039,5281,17320,6.49418822647169,0.696420323325635,0.303579676674365,0.695092378752887,0.304907621247113
6789,5281,0,5258,12070,5258,12047,5281,17328,6.49718785151856,0.696560480147738,0.303439519852262,0.695233148661127,0.304766851338873
6797,5281,0,5258,12078,5258,12055,5281,17336,6.50018747656543,0.696700507614213,0.303299492385787,0.6953737886479,0.3046262113521
6805,5281,0,5258,12086,5258,12063,5281,17344,6.5031871016123,0.696840405904059,0.303159594095941,0.695514298892989,0.304485701107011
6813,5281,0,5258,12094,5258,12071,5281,17352,6.50618672665917,0.696980175195943,0.303019824804057,0.695654679575841,0.304345320424159
6821,5281,0,5258,12102,5258,12079,5281,17360,6.50918635170604,0.697119815668203,0.302880184331797,0.695794930875576,0.304205069124424
